MES_REF,TO_HEADCOUNT_HEADCOUNT-MES-ATUAL,TO_HEADCOUNT-TO_HEADCOUNT-MES-ATUAL,TO_ADMISSOES_ADMISSOES-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-VOLUNTARIO-MES-ATUAL,TO_DESLIGAMENTO_DESLIGAMENTO-INVOLUNTARIO-MES-ATUAL,TO_HEADCOUNT-CALCULADO_HEADCOUNT-CALCULADO-MES-ATUAL,TO_TURNOVER_TO-GERAL,TO_TURNOVER_TO-VOL-HEAD-GT-25,TO_DESLIGAMENTO_DESLIGAMENTO-VOL-HEAD-LT-25,TO_TURNOVER_TO-VOL,TO_TURNOVER_TO-INVOL,area_anonn
2025-03,34,34,0,0,0,0,34,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2023-09,21,21,1,0,0,0,20,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-05,21,21,1,2,2,0,22,9.09,0,2,9.09,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2022-09,20,20,0,1,0,1,21,4.76,0,0,0,4.76,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2022-11,20,20,1,1,1,0,20,5,0,1,5,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2025-04,36,36,1,0,0,0,35,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2023-06,21,21,1,0,0,0,20,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2023-05,20,20,1,0,0,0,19,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-10,34,34,0,0,0,0,34,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2025-08,37,37,0,0,0,0,37,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-09,26,26,1,0,0,0,25,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-11,34,34,1,1,1,0,34,2.94,2.94,0,2.94,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2025-09,37,37,0,0,0,0,37,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2023-12,21,21,0,0,0,0,21,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-12,34,34,0,0,0,0,34,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-07,26,26,0,1,1,0,27,3.7,3.7,0,3.7,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2025-01,35,35,1,0,0,0,34,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2023-11,21,21,0,0,0,0,21,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2023-03,20,20,0,0,0,0,20,0,0,0,0,0,1dbbda329f1d72296e366a0cb481e4c26a73eaf7109d212f2654fd3c6f1829ac
2024-01,641,641,19,18,1,17,640,2.81,0.16,0,0.16,2.66,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2023-11,651,650,11,12,3,9,651,1.84,0.46,0,0.46,1.38,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2025-05,614,612,17,29,5,24,624,4.65,0.8,0,0.8,3.85,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2025-02,640,638,15,12,2,10,635,1.89,0.31,0,0.31,1.57,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-05,651,651,14,15,5,10,652,2.3,0.77,0,0.77,1.53,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-10,653,653,15,14,2,12,652,2.15,0.31,0,0.31,1.84,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2023-12,638,637,10,22,3,19,649,3.39,0.46,0,0.46,2.93,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-06,646,646,15,12,3,9,643,1.87,0.47,0,0.47,1.4,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-03,657,657,16,6,3,3,647,0.93,0.46,0,0.46,0.46,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-08,651,651,18,9,1,8,642,1.4,0.16,0,0.16,1.25,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-09,656,656,13,11,2,9,654,1.68,0.31,0,0.31,1.38,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-07,640,640,16,19,5,14,643,2.95,0.78,0,0.78,2.18,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-04,634,634,19,29,4,25,644,4.5,0.62,0,0.62,3.88,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2025-03,645,643,17,7,3,4,633,1.11,0.47,0,0.47,0.63,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-11,637,637,14,14,2,12,637,2.2,0.31,0,0.31,1.88,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-02,646,646,19,13,6,7,640,2.03,0.94,0,0.94,1.09,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2025-04,627,625,15,29,6,23,639,4.54,0.94,0,0.94,3.6,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2024-12,634,634,12,9,3,6,631,1.43,0.48,0,0.48,0.95,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2023-10,654,653,12,9,2,7,650,1.38,0.31,0,0.31,1.08,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2025-01,636,636,13,13,4,9,636,2.04,0.63,0,0.63,1.42,c6f43be23cc6a53fa68387c8adb154922b2ca370b39bdd16e33b33e70a44ff22
2025-11,34,33,0,1,0,1,34,2.94,0,0,0,2.94,2331b1b012c99d7109e6341b95283c7e7c1c5cedc28440a92db37e9e2d37d59b
2025-10,33,32,0,1,0,1,33,3.03,0,0,0,3.03,2331b1b012c99d7109e6341b95283c7e7c1c5cedc28440a92db37e9e2d37d59b
2025-09,37,36,0,0,0,0,36,0,0,0,0,0,2331b1b012c99d7109e6341b95283c7e7c1c5cedc28440a92db37e9e2d37d59b
2023-10,6,6,0,0,0,0,6,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-08,6,6,0,0,0,0,6,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-03,11,10,0,0,0,0,10,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-07,11,11,0,0,0,0,11,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-10,11,11,0,0,0,0,11,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-09,11,11,1,0,0,0,10,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-04,25,23,0,0,0,0,23,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-08,10,10,0,1,1,0,11,9.09,0,1,9.09,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-06,11,11,0,0,0,0,11,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-01,32,31,0,0,0,0,31,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-09,6,6,0,0,0,0,6,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-05,11,11,0,0,0,0,11,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-07,19,17,0,0,0,0,17,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2022-12,31,30,0,0,0,0,30,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-02,31,30,0,1,0,1,31,3.23,0,0,0,3.23,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2022-11,31,29,0,0,0,0,29,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-08,19,17,0,0,0,0,17,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-12,4,4,0,0,0,0,4,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-11,5,5,0,1,1,0,6,16.67,0,1,16.67,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-05,19,17,0,0,0,0,17,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-05,6,6,0,0,0,0,6,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2022-10,11,9,0,0,0,0,9,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-12,8,8,0,1,1,0,9,11.11,0,1,11.11,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-11,11,11,1,0,0,0,10,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2024-11,11,11,0,0,0,0,11,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-04,19,17,0,1,1,0,18,5.56,0,1,5.56,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-10,12,11,0,1,0,1,12,8.33,0,0,0,8.33,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-06,19,17,0,0,0,0,17,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-03,28,26,0,4,0,4,30,13.33,0,0,0,13.33,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-09,19,17,0,0,0,0,17,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-06,5,5,0,0,0,0,5,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-01,9,9,1,0,0,0,8,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2023-07,5,5,0,0,0,0,5,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-02,10,10,0,0,0,0,10,0,0,0,0,0,77cdc8c843249599c5e81047b88ecaaa82449147b36a8264b65f45eb7136ba68
2025-02,5,5,0,0,0,0,5,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-04,5,5,0,0,0,0,5,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-05,4,4,0,0,0,0,4,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-09,4,4,0,0,0,0,4,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-11,6,6,0,0,0,0,6,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2024-12,6,6,0,0,0,0,6,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-07,4,4,1,1,0,1,4,25,0,0,0,25,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-03,5,5,0,0,0,0,5,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-08,4,4,0,0,0,0,4,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2024-11,6,6,1,0,0,0,5,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-06,4,4,0,0,0,0,4,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-10,6,6,0,0,0,0,6,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2025-01,5,5,0,0,0,0,5,0,0,0,0,0,52737776f2df674570d36909312b34a675e258787a4b1daa31989dc54786036a
2023-09,70,67,3,0,0,0,64,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-01,72,71,0,2,2,0,73,2.74,2.74,0,2.74,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-11,67,64,0,0,0,0,64,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-01,69,68,5,2,0,2,65,3.08,0,0,0,3.08,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2022-10,142,135,0,12,3,9,147,8.16,2.04,0,2.04,6.12,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-02,57,56,2,0,0,0,54,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2022-11,107,102,1,4,2,2,105,3.81,1.9,0,1.9,1.9,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-04,78,77,4,6,2,4,79,7.59,2.53,0,2.53,5.06,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-10,67,64,1,3,0,3,66,4.55,0,0,0,4.55,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-08,78,77,4,0,0,0,73,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2022-12,109,104,0,1,1,0,105,0.95,0.95,0,0.95,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-08,92,89,2,0,0,0,87,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-03,94,89,2,9,1,8,96,9.38,1.04,0,1.04,8.33,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-07,90,87,2,3,2,1,88,3.41,2.27,0,2.27,1.14,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-02,64,63,2,3,0,3,64,4.69,0,0,0,4.69,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-09,81,80,3,1,1,0,78,1.28,1.28,0,1.28,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2022-09,150,147,1,4,4,0,150,2.67,2.67,0,2.67,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-12,67,64,1,1,0,1,64,1.56,0,0,0,1.56,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-06,75,74,1,2,0,2,75,2.67,0,0,0,2.67,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-05,76,75,2,3,2,1,76,3.95,2.63,0,2.63,1.32,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-10,55,53,0,0,0,0,53,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-06,91,88,0,2,2,0,90,2.22,2.22,0,2.22,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-03,60,58,4,2,1,1,56,3.57,1.79,0,1.79,1.79,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-07,75,74,0,1,0,1,75,1.33,0,0,0,1.33,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-12,75,74,4,0,0,0,70,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-08,56,54,2,0,0,0,52,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-04,96,91,3,3,2,1,91,3.3,2.2,0,2.2,1.1,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-05,51,49,2,0,0,0,47,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-07,54,52,0,0,0,0,52,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-11,54,52,0,0,0,0,52,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-06,53,51,2,1,1,0,50,2,2,0,2,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-02,101,97,0,0,0,0,97,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-03,67,66,1,0,0,0,65,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-09,55,53,0,0,0,0,53,0,0,0,0,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2025-04,48,47,3,1,1,0,45,2.22,2.22,0,2.22,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-11,77,76,2,1,1,0,75,1.33,1.33,0,1.33,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-01,110,105,1,2,2,0,106,1.89,1.89,0,1.89,0,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-05,94,91,1,2,1,1,92,2.17,1.09,0,1.09,1.09,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2024-10,77,76,0,1,0,1,77,1.3,0,0,0,1.3,a434e59b5898601206276a7e122246b8fd824fe8c1b60581e25b898be312fcab
2023-04,16,15,0,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-12,18,18,1,0,0,0,17,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-01,19,19,0,0,0,0,19,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-06,24,19,0,0,0,0,19,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-08,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-07,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-05,15,15,0,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-04,15,15,0,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-11,17,17,2,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2022-12,16,15,0,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-03,16,15,0,1,0,1,16,6.25,0,0,0,6.25,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-11,12,12,0,0,0,0,12,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2022-10,17,14,0,2,1,1,16,12.5,0,1,6.25,6.25,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-04,23,16,0,1,1,0,17,5.88,0,1,5.88,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-03,13,13,0,0,0,0,13,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-08,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-01,9,9,0,0,0,0,9,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-05,15,14,0,0,0,0,14,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-01,17,16,1,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-02,9,9,0,0,0,0,9,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-06,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-08,24,19,2,0,0,0,17,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-11,9,9,0,0,0,0,9,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-09,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-12,9,9,0,0,0,0,9,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-10,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-07,22,17,0,0,0,0,17,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-10,17,17,3,0,0,0,14,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-05,24,17,1,0,0,0,16,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-09,23,18,0,1,0,1,19,5.26,0,0,0,5.26,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2022-09,19,16,0,0,0,0,16,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-09,9,9,0,1,1,0,10,10,0,1,10,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-07,10,10,0,0,0,0,10,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-02,20,17,0,0,0,0,17,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2022-11,16,14,0,1,1,0,15,6.67,0,1,6.67,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2024-06,15,15,0,0,0,0,15,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-10,14,14,0,0,0,0,14,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2023-02,17,16,0,0,0,0,16,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2025-03,24,17,0,0,0,0,17,0,0,0,0,0,d294045a6045f1a846e317de3a153d3cb17c16ea141174efa27ba2cb55c1640d
2022-10,5,5,0,0,0,0,5,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2025-01,4,4,0,0,0,0,4,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2023-07,3,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2023-03,4,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2023-05,3,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2024-12,4,4,0,0,0,0,4,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2022-11,4,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2023-04,3,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2022-12,3,2,0,0,0,0,2,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2024-09,3,3,1,0,0,0,2,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2023-02,4,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2023-06,3,3,0,0,0,0,3,0,0,0,0,0,e72b0f6f6a8bb42f10ecc151b4cea5c06d4bf8305ade4a913914f7c720cbe585
2025-09,9,9,0,0,0,0,9,0,0,0,0,0,49e7203607b27ae6a0b10b46b2def555531e1175354f99eb7613bc11d2ff7a08
2025-07,8,8,1,1,0,1,8,12.5,0,0,0,12.5,49e7203607b27ae6a0b10b46b2def555531e1175354f99eb7613bc11d2ff7a08
2025-11,6,6,0,0,0,0,6,0,0,0,0,0,49e7203607b27ae6a0b10b46b2def555531e1175354f99eb7613bc11d2ff7a08
2025-10,10,10,1,0,0,0,9,0,0,0,0,0,49e7203607b27ae6a0b10b46b2def555531e1175354f99eb7613bc11d2ff7a08
2025-06,8,8,0,0,0,0,8,0,0,0,0,0,49e7203607b27ae6a0b10b46b2def555531e1175354f99eb7613bc11d2ff7a08
2025-08,9,9,0,0,0,0,9,0,0,0,0,0,49e7203607b27ae6a0b10b46b2def555531e1175354f99eb7613bc11d2ff7a08
2025-09,588,575,12,9,4,5,572,1.57,0.7,0,0.7,0.87,37110a534f52ae686371dafd805beb40053d2061b3cac33dbd4435bbeb5a189b
2025-10,596,583,16,12,5,7,579,2.07,0.86,0,0.86,1.21,37110a534f52ae686371dafd805beb40053d2061b3cac33dbd4435bbeb5a189b
2025-11,594,582,8,4,1,3,578,0.69,0.17,0,0.17,0.52,37110a534f52ae686371dafd805beb40053d2061b3cac33dbd4435bbeb5a189b
